year,tag,countryName,population,gdp,rgoUnemploymentRate,factoryUnemploymentRate,rgoWorkforce,factoryWorkforce,continent,gdpPerCapita,totalPercentageOfUnemployed
1994,BOP,Bophuthatswana,1022256,14844315000,0.1505413,-9.088739,204595,20949,Africa,14521,-0.7
1994,BOS,Bosnia,1852824,7240764000,69.55785,-3.4738295,369491,55731,Europe,3908,60
1994,BOT,Botswana,1300696,13023097000,4.6851587,12.251656,268294,31106,Africa,10012,5.5
1994,BOU,Bougainville,0,0,0,0,0,0,Oceania,0,0
1994,BRN,Burundi,5919944,12241045000,0,-30.427107,1351115,23226,Africa,2068,-0.5
1994,BRU,Brunei,251900,2171164700,1.8730617,-0.05595971,49331,7148,Asia,8619,1.6
1994,BRZ,Brazil,152867936,1.07E+12,1.3678412,-8.213963,33141053,1919232,South America,6969,0.9
1994,BUF,Burkina Faso,9043168,18253730000,0.70145947,-11.382272,1983151,87566,Africa,2019,0.2
1994,BUL,Bulgaria,9188084,44291052000,16.430265,-4.386807,1705724,299033,Europe,4820,13.3
1994,BUR,Burma,43179476,1.21E+11,0.6073246,-7.8118587,9242174,562427,Asia,2807,0.1
1994,BYE,Belarus,10278704,68070624000,0.20140423,-4.667527,1855969,313785,Europe,6622,-0.5
1994,CAM,Cambodia,4223040,1102234900,1.296582,-334.9971,977416,8635,Asia,261,-1.6
1994,CAN,Canada,29435192,1.93E+11,1.7648984,-4.3662605,5671148,977129,North America,6563,0.9
1994,CAR,Central African Republic,3298776,11340793600,3.5842671,-8.901448,712419,48127,Africa,3438,2.8
1994,CHA,Chad,6116492,5850300200,15.615207,-13.642398,1372790,47455,Africa,956,14.6
1994,CHC,Chechnya,0,0,0,0,0,0,Asia,0,0
1994,CHI,China,1249721704,6.85E+12,5.0832167,5.0261784,286468690,5085275,Asia,5479,5.1
1994,CHL,Chile,13424452,1.27E+11,15.672088,-3.9859257,2492259,500486,South America,9465,12.4
1994,CIS,Ciskei,476212,1930827000,0.13376331,-7.0611544,96439,11103,Africa,4055,-0.6
1994,CLM,Colombia,33238732,3.91E+11,1.0598168,-5.257914,6361288,928448,South America,11763,0.3
1994,CMR,Cameroon,12366076,41638180000,1.4260082,2.0429165,2572706,227371,Africa,3367,1.4
1994,CNG,Congo Free State,41370528,74386940000,0.40319678,-9.399238,8915498,556726,Africa,1798,-0.2
1994,COI,Cook Islands,17932,29725700,3.2973282,33.47826,3518,460,Oceania,1658,6.8
1994,COM,Comoros,447836,738678600,3.1419494,5.341488,98824,4905,Africa,1649,3.2
1994,COS,Costa Rica,3042836,9478496000,1.3683717,-5.026208,619130,73833,North America,3115,0.7
1994,CPV,Cape Verde,290012,222106170,0.03359199,1.9303745,59538,6061,Africa,766,0.2
1994,CRO,Croatia,4587952,24012694000,1.989659,0.9329385,950766,96255,Europe,5234,1.9
1994,CUB,Cuba,10637352,59101880000,0,-3.9481442,2000239,318808,North America,5556,-0.5
1994,CUR,Curacao,215020,628976800,0.72677976,-4.9663734,44993,1933,South America,2925,0.5
1994,CYP,Cyprus,756076,3679012000,1.7299991,24.284878,138844,18773,Europe,4866,4.4
1994,CZH,Czechoslovakia,16161368,2.09E+11,0.5281972,-4.3030934,3081046,526412,Europe,12948,-0.2
1994,DAI,Dai Viet,67625968,4.78E+11,0.539568,-8.51492,14434695,953996,Asia,7075,-0.1
1994,DEN,Denmark,5151024,36536935000,0.41214997,-3.5973523,958389,203205,Europe,7093,-0.3
1994,DJI,Djibouti,499500,2197166400,1.6944994,3.7487128,97787,14565,Africa,4399,2
1994,DMC,Dominica,71984,237211280,2.7104723,3.1549296,14610,1775,North America,3295,2.8
1994,DOM,Dominican Republic,7158596,8391469600,1.4399519,50.848274,1440812,172468,North America,1172,6.7
1994,ECU,Ecuador,10387664,53026450000,2.3722367,-3.3624372,2069608,270637,South America,5105,1.7
1994,EGY,Egypt,55833332,1.78E+11,0.7958197,-6.471544,11414018,940981,Africa,3188,0.2
1994,ELS,El Salvador,5198452,51055063000,0,-4.98024,1053294,125757,North America,9821,-0.5
1994,ENG,United Kingdom,63757204,1.41E+12,1.5854416,-3.018332,11498499,3015142,Europe,22182,0.6
1994,EQG,Equatorial Guinea,373216,1208351700,0.78147537,-8.367529,79721,5605,Africa,3238,0.2
1994,ERI,Eritrea,3176020,2083813700,6.9954357,1.9186264,607153,26790,Africa,656,6.8
1994,EST,Estonia,1577344,9986027500,0.4148585,-4.591627,303477,48632,Europe,6331,-0.3
1994,ETH,Ethiopia,49565040,57291565000,1.5572554,6.7647233,11149745,298534,Africa,1156,1.7
1994,ETS,East Turkestan,0,0,0,0,0,0,Asia,0,0
1994,FAR,Faroe Islands,47240,132939350,0.056028686,9.94012,8924,1670,Europe,2814,1.6
1994,FIJ,Fiji,742640,8006760400,0.14510672,-5.2521152,153680,14299,Oceania,10781,-0.4
1994,FIN,Finland,4974592,37090300000,0.031030167,-3.8783908,870121,177651,Europe,7456,-0.7
1994,FRA,France,59437320,1.11E+12,0.66388565,-3.847011,11415821,2068411,Europe,18727,0
1994,GAB,Gabon,952832,3071343400,2.1392407,-3.7217293,181513,31437,Africa,3223,1.2
1994,GAG,Gagauzia,207104,1606475600,1.4610505,-5.257995,42093,5097,Europe,7757,0.8
1994,GAM,Gambia,983316,7501504500,2.4568908,-5.7125816,202451,21794,Africa,7629,1.7
1994,GAZ,Gaza,0,0,0,0,0,0,Asia,0,0
1994,GEO,Georgia,5458148,15146242000,15.768587,-5.672042,1085297,141695,Asia,2775,13.3
1994,GER,Germany,80132180,1.15E+12,1.7557625,-4.703142,15801967,2501349,Europe,14302,0.9
1994,GHA,Ghana,16060056,55851560000,3.5216484,1.6919054,3287892,315916,Africa,3478,3.3
1994,GIB,Gibraltar,0,0,0,0,0,0,Europe,0,0
1994,GRD,Grenada,96732,197858880,1.9365689,-8.238637,20810,1408,North America,2045,1.3
1994,GRE,Greece,10164584,1.33E+11,1.0157728,-5.4644446,1987846,272928,Europe,13057,0.2
1994,GRN,Greenland,51808,50890064,0,4.1394334,10299,1377,North America,982,0.5
1994,GUA,Guatemala,9015664,33760846000,0.29588002,-8.2072315,1880492,164550,North America,3745,-0.4
1994,GUB,Guinea Bissau,1028476,1186937500,3.275103,-0.011574744,219016,17279,Africa,1154,3.1
1994,GUI,Guinea,6603988,22117084000,5.431457,-8.996837,1435508,86297,Africa,3349,4.6
1994,GUY,Guyana,777368,1389761000,0.3474388,56.51316,171541,7600,South America,1788,2.7
1994,GZA,Gazankulu,253892,1199126000,0.9353906,92.36378,51850,4937,Africa,4723,8.9
1994,HAI,Haiti,6847276,26446170000,0,-5.023162,1402747,166867,North America,3862,-0.5
1994,HKG,Hong Kong,0,0,0,0,0,0,Asia,0,0
1994,HND,India,878584864,3.49E+12,3.7099671,-0.21833608,200770141,3121793,Asia,3976,3.6
1994,HON,Honduras,4818016,14046297000,0.9714206,-5.724197,990817,104067,South America,2915,0.4
1994,HUN,Hungary,10470068,98235450000,0.25650957,-4.95906,2073217,302396,Europe,9383,-0.4
1994,HZB,Herceg-Bosa,989540,7885641000,7.792884,-4.002209,203442,19914,Europe,7969,6.7
1994,ICL,Iceland,256656,1861282700,0.05589715,-3.4530983,48303,9296,Europe,7252,-0.5
1994,IDO,Indonesia,182092200,1.12E+12,0.4321413,-0.033981927,38330285,3472434,Asia,6128,0.4
1994,IOM,Isle of Man,77172,938549200,0.013509863,-4.9651566,14804,2296,Europe,12162,-0.7
1994,IRE,Ireland,3585692,29099110000,0.2511653,-4.9105353,720641,104734,Europe,8115,-0.4
1994,IRQ,Iraq,18788396,63962720000,2.3496914,-5.3512836,3773091,507411,Asia,3404,1.4
1994,ISI,Islamic State,0,0,0,0,0,0,Asia,0,0
1994,ISR,Israel ,10667636,71708000000,4.8714323,-4.935984,1610163,223461,Asia,6722,3.7
1994,ITA,Italy,56374832,6.69E+11,0.8718729,-5.1221666,11302680,1605961,Europe,11866,0.2
1994,IVC,Ivory Coast,12979816,53501980000,2.4725487,-5.766723,2706438,260772,Africa,4122,1.8
1994,JAK,Jammu and Kashmir,0,0,0,0,0,0,Asia,0,0
1994,JAM,Jamaica,2351984,6642399600,0.4158881,-5.8613863,490757,45450,North America,2824,-0.1
1994,JAP,Japan,124009964,2.43E+12,0.027656779,-3.8721814,23505991,4710394,Asia,19583,-0.7
1994,JER,Jersey,151584,621235940,0.020576837,-5.065789,29159,4560,North America,4098,-0.7
1994,JOR,Jordan,3312260,16132068000,0.54940593,-1.3377709,578443,92542,Asia,4870,0.3
1994,KAZ,Kazakhstan,17156772,1.03E+11,1.7507421,-3.8507967,3465502,396801,Asia,5990,1.2
1994,KEN,Kenya,24592360,66780884000,2.3822098,-8.242503,5481129,239090,Africa,2716,2
1994,KIR,Kiribati,70212,32574686,1.3053613,59.98108,15015,1057,Oceania,464,5.2
1994,KMT,Republic of China,20669728,1.37E+11,0.82760435,-4.818573,3997200,626534,Asia,6642,0
1994,KOS,Kosovo,0,0,0,0,0,0,Europe,0,0
1994,KRQ,Iraqi Kurdistan,0,0,0,0,0,0,Asia,0,0
1994,KUW,Kuwait,2115044,25360516000,1.8789107,-3.630289,390439,76027,Asia,11991,1
1994,KYR,Kyrgyzstan,4344960,2663911200,1.515318,58.893024,946138,49938,Asia,613,4.4
1994,LAT,Latvia,2678496,23419691000,2.9643648,-3.9717884,534246,77698,Europe,8744,2.1
1994,LBW,Lebowa,1407820,6266253700,0.5242843,-8.622432,283434,29690,Africa,4451,-0.4
1994,LBY,Libya,4067724,12939357000,2.4226403,26.481209,741051,92779,Africa,3181,5.1
1994,LEB,Lebanon,1954872,20338005000,0.037563406,-4.915088,338095,61240,Asia,10404,-0.8
1994,LES,Lesotho,1799540,8716524000,4.5200405,-4.7098265,396877,18196,Africa,4844,4.1
1994,LIB,Liberia,2285492,6303914000,5.461134,-7.426414,481823,41312,Africa,2758,4.5
1994,LIT,Lithuania,3725764,17177689000,0.46579316,-3.953629,732514,109292,Europe,4611,-0.1
1994,LUA,Luang Prabang,1922984,1533359200,3.6394413,-541.4918,442458,429,Asia,797,3.1
1994,LUX,Luxemburg,377172,9084390000,0,-4.016782,72954,12871,Europe,24086,-0.6
1994,MAC,Macedonia,2091356,4190303400,0.91526604,19.847445,392782,53226,Europe,2004,3.2
1994,MAD,Madagascar,12386412,23780592000,1.2303219,-70.90602,2700025,189974,Africa,1920,-3.5
1994,MAL,Malta,361764,6328492000,1.8933976,-3.8458772,67128,13911,Europe,17493,0.9
1994,MAR,Marshall Islands,47116,156413700,1.9989368,9.909165,9405,1211,Oceania,3320,2.9
1994,MAU,Mauritania,2012648,3434828000,4.021858,5.383023,426743,31395,Africa,1707,4.1
1994,MCA,Macau,0,0,0,0,0,0,Asia,0,0
1994,MEX,Mexico,85757416,5.33E+11,1.0296391,-6.077048,17535270,2083380,North America,6217,0.2
1994,MGL,Mongolia,2231320,15100702000,0.16074523,-5.3701873,388814,50650,Asia,6768,-0.4
1994,MIC,Micronesia,109576,44435978,1.4848845,3.7593982,24379,931,Oceania,406,1.6
1994,MIN,Mindanao,0,0,0,0,0,0,Asia,0,0
1994,MLD,Maldives,197972,327651020,0.5759607,-8.017444,42364,2981,Asia,1655,0
1994,MLI,Mali,8415760,32885138000,1.1613525,-2.4134471,1836996,111666,Africa,3908,1
1994,MLW,Malawi,10505528,17186319000,3.8604472,-20.753693,2377937,60741,Africa,1636,3.3
1994,MOL,Moldavia,4247700,21662077000,24.80355,-7.0212855,869690,73149,Europe,5100,22.3
1994,MON,Montenegro,0,0,0,0,0,0,Europe,0,0
1994,MOR,Morocco,21909016,64433570000,2.3596997,-5.7789826,4508582,423206,Africa,2941,1.7
1994,MOZ,Mozambique,13994012,26209747000,6.650954,-6.6672707,3065395,165585,Africa,1873,6
1994,MRT,Mauritius,1099820,9210348000,0,-7.8213916,236759,17222,Africa,8374,-0.5
1994,MSU,Mosul,0,0,0,0,0,0,Asia,0,0
1994,MSY,Malaysia,17949936,1.20E+11,1.5838361,-5.110168,3448463,478360,Asia,6713,0.8
1994,NAM,Namibia,1542020,19562102000,1.1937058,-15.690595,299320,16341,Africa,12686,0.3
1994,NAU,Nauru,8928,6104952,6.379101,-3.4383953,1646,349,Oceania,684,4.7
1994,NCA,New Caledonia,0,0,0,0,0,0,Oceania,0,0
1994,NCY,Northern Cyprus,215448,539633270,1.7701249,0,45590,4883,Asia,2505,1.6
1994,NDB,KwaNdebele,291580,2008805800,0.01182912,-6.4150944,59176,6890,Africa,6889,-0.7
1994,NEP,Nepal,17999516,22323799000,5.4866753,-8.639357,3902345,229612,Asia,1240,4.7
1994,NET,Netherlands,15125508,1.10E+11,0.3983336,-4.250195,2901086,521129,Europe,7302,-0.3
1994,NGE,Nigeria,78719316,3.72E+11,3.1615312,5.912917,16645573,1393407,Africa,4731,3.4
1994,NGW,KaNgwane,571844,5183539000,1.8880318,71.752846,117212,12203,Africa,9065,8.5
1994,NIC,Nicaragua,3767328,30698227000,1.524604,-5.6945724,783023,82324,North America,8149,0.8
1994,NIG,Niger,8559996,18272990000,7.6165133,-0.32650965,1951431,54516,Africa,2135,7.4
1994,NIU,Niue,44184,54380670,1.0448108,26.080248,8614,1296,Oceania,1231,4.3
1994,NKO,North Korea,20613568,2.14E+11,0.07031896,-19.900448,3693172,521340,Asia,10381,-2.4
1994,NMI,Northern Mariana Islands,54184,488440230,3.258792,6.3391438,10464,1893,Oceania,9014,3.8
1994,NOR,Norway,4201188,79517840000,0.4598077,-3.4646828,801422,148383,Europe,18927,-0.1
1994,NZL,New Zealand,3997732,23676576000,13.39047,-2.822363,743484,172267,Oceania,5923,10.4
1994,OMA,Oman,1838348,9401571000,1.9278426,-4.9964566,355112,50796,Asia,5114,1
1994,PAK,Pakistan,124459020,9.72E+11,4.6323004,0.759982,27425662,996471,Asia,7812,4.5
1994,PAL,Palestine,0,0,0,0,0,0,Asia,0,0
1994,PAU,Palau,12776,14958379,2.8248587,-1650,2832,4,Oceania,1171,0.5
1994,PER,Persia,58960156,3.07E+11,0.5451077,-3.3050835,11257408,1565074,Asia,5208,0
1994,PEU,Peru,21930452,1.50E+11,1.7770327,-4.1583056,4253495,674770,South America,6862,1
1994,PHI,Philippines,65112512,1.90E+11,1.1955291,40.975372,13646427,1206554,Asia,2914,4.4
1994,PNM,Panama,2306752,16004214000,2.451402,-3.9976478,455780,73118,North America,6938,1.6
1994,POL,Poland,39071920,1.60E+11,3.4718401,13.830612,8174253,580184,Europe,4090,4.2
1994,POR,Portugal,10471980,71269336000,1.5980829,-5.8480353,2104772,256599,Europe,6806,0.8
1994,PPN,Papua New Guinea,3927136,1706165300,10.69363,65.10286,898058,16818,Oceania,434,11.7
1994,PRG,Paraguay,4169884,18450116000,1.6454691,-1.7412771,810468,105325,South America,4425,1.2
1994,PUR,Puerto Rico,3570260,51249945000,2.9353604,-4.2675347,670548,126279,North America,14355,1.8
1994,QAT,Qatar,447620,6189946000,0,-3.5754926,82059,16697,Asia,13829,-0.6
1994,QWA,QwaQwa,247592,122985980,1.0784333,59.40203,50629,5318,Africa,497,6.6
1994,ROC,Rep of the Congo,2426040,8088426000,2.4527845,-5.5991063,491523,57277,Africa,3334,1.7
1994,ROM,Romania,23658728,1.30E+11,1.7741349,0.96091926,4806568,541981,Europe,5475,1.7
1994,RSA,Republic of South Africa,0,0,0,0,0,0,Africa,0,0
1994,RSR,Republica Srpska,1781156,13337114000,0.06313632,-6.2267275,365875,33838,Europe,7488,-0.4
1994,RUS,Russia  ,146450552,1.28E+12,1.1484182,-7.51324,29887893,2832879,Europe,8769,0.4
1994,RUT,Ruthenia,0,0,0,0,0,0,Europe,0,0
1994,RWA,Rwanda,7578424,9608791000,0,94.16446,1709419,47622,Africa,1268,2.6
1994,SAA,Saudi Arabia,16474372,1.29E+11,2.8372502,-4.0280547,3142726,502873,Asia,7802,1.9
1994,SAF,South Africa,29760516,2.71E+11,2.7274578,-4.865067,6065612,732179,Africa,9102,1.9
1994,SAM,Samoa,164904,128155150,1.3381732,0.4946414,36916,1213,Oceania,777,1.3
1994,SEL,Seleka,0,0,0,0,0,0,Africa,0,0
1994,SEN,Senegalia,7397824,14563916000,1.2979652,-0.50286937,1582631,119713,Africa,1969,1.2
1994,SER,Serbia,0,0,0,0,0,0,Europe,0,0
1994,SEY,Seychelles,71180,235777780,2.0664256,23.816357,14663,1394,Africa,3312,4
1994,SKN,St Kits and Nevis,42616,14904639,2.172973,34.66934,9250,499,North America,350,3.9
1994,SKO,South Korea,42839800,4.82E+11,0.004844225,-6.2046175,8587546,1005751,Asia,11249,-0.7
1994,SLO,Slovenia,2083132,10847635000,1.4131072,-7.099015,432239,43175,Europe,5207,0.6
1994,SML,Somaliland,3412904,7720075000,0.474877,-4.9884434,731979,49755,Africa,2262,0.1
1994,SMO,American Samoa,36776,77981246,1.4660589,-139.70589,8117,68,North America,2120,0.3
1994,SNG,Singapore,3052652,35820798000,0,-4.6156526,447340,97581,Asia,11734,-0.8
1994,SOL,Solomon Islands,322508,70963746,1.2352353,-16.926407,72132,2310,Oceania,220,0.6
1994,SOM,Somalia,7113520,9633303000,4.5768847,-3.7141256,1507510,101639,Africa,1354,4.1
1994,SOT,South Ossetia,121084,91591860,1.356,-7.1639276,25000,2373,Asia,756,0.7
1994,SPA,Spain,42673752,4.96E+11,1.2770021,-4.7499037,8381271,1286784,Europe,11628,0.5
1994,SRK,Krajina,0,0,0,0,0,0,Europe,0,0
1994,SRL,Sri Lanka,17457796,28455762000,2.9470124,-16.037395,3874670,127820,Asia,1630,2.3
1994,SRN,Sierra Leone,4438324,6821944400,1.8304818,65.284706,955814,63171,Africa,1537,5.7
1994,SSU,South Sudan,0,0,0,0,0,0,Africa,0,0
1994,STL,St Lucia,139648,99636160,1.1057646,35.74822,31381,842,North America,713,2
1994,STP,Sao Tome and Principe,112172,65635440,0.6819672,39.063732,22875,2542,Africa,585,4.5
1994,SUD,Sudan,36120244,47553900000,1.14744,-12.008206,7851914,385045,Africa,1317,0.5
1994,SUR,Suriname,419244,3601361000,1.4149868,-4.507452,83393,11004,South America,8590,0.7
1994,SUT,South Tyrol,987988,5606508600,0.24618664,-5.0771565,197005,27023,Europe,5675,-0.4
1994,SVG,St Vincent and Grenadines,108152,51581514,1.7492967,-0.16286644,22752,1842,North America,477,1.6
1994,SWA,Swaziland,890184,11312407,0.77002317,-5.995204,198046,6672,Africa,13,0.6
1994,SWE,Sweden,8621448,2.68E+11,1.7117772,-3.4585104,1571583,343327,Europe,31063,0.8
1994,SWI,Switzerland,6839512,1.37E+11,0.3279213,-4.667434,1293908,202381,Europe,20038,-0.4
1994,SYE,South Yemen,0,0,0,0,0,0,Asia,0,0
1994,SYR,Syria,14889264,73411260000,1.7149597,-5.1580024,2889922,310818,Asia,4930,1
1994,TAJ,Tajikistan,5425904,13714220000,1.0093482,-11.907979,1180663,54770,Asia,2528,0.4
1994,TAR,Tatarstan,3393784,31540936000,0.17822441,-7.4555726,689019,65669,Asia,9294,-0.5
1994,TAT,Trinidad and Tobago,1283908,5481094000,0.051551882,-23.583012,290969,6475,South America,4269,-0.4
1994,TCI,Turks and Caicos Islands,10244,5014059.3,0,34.782608,2182,69,North America,489,1.1
1994,THI,Thailand,55761136,1.71E+11,0.9749327,4.28503,11930567,738758,Asia,3059,1.2
1994,TKR,Turkestan,3659024,20738068000,1.1159375,-5.0269833,756494,67078,Asia,5668,0.6
1994,TNZ,Tanganyika-Zanzibar,27185108,67586240000,0.95494103,-10.112236,5987700,317991,Africa,2486,0.4
1994,TOG,Togo,3856216,8515740000,1.7092046,51.411522,832434,52284,Africa,2208,4.6
1994,TON,Tonga,98264,302371760,1.4118725,21.251476,21815,847,Oceania,3077,2.1
1994,TRD,Transnistria,555388,671175530,0.2768184,-6.473663,116683,9948,Europe,1208,-0.2
1994,TRK,Transkei,1447572,4079720000,0.14245744,-6.6021943,292719,34640,Africa,2818,-0.6
1994,TUN,Tunis,8446292,67041144000,1.9333107,-4.01625,1693106,226953,Africa,7937,1.2
1994,TUR,Ottoman Empire,56953044,6.04E+11,0.55193174,-1.0575004,11030712,1616737,Asia,10603,0.4
1994,TUV,Tuvalu,9040,33411834,5.636743,19.117647,1916,136,Oceania,3696,6.5
1994,UAE,United Arab Emirates,1886236,16051086000,3.4519856,-0.47572356,338356,55074,Asia,8510,2.9
1994,UGA,Uganda,19024124,31960100000,1.5919602,-20.962496,4320711,109777,Africa,1680,1
1994,UKR,Ukraine,51328668,1.10E+11,0.5910931,49.252277,10639102,809859,Europe,2145,4
1994,UNT,UN Trust Territory,0,0,0,0,0,0,None,0,0
1994,URU,Uruguay,3105568,45542633000,4.707837,-4.384081,597663,99656,South America,14665,3.4
1994,USA,United States of America,253017176,4.46E+12,3.6803098,-3.995179,47620150,9194306,North America,17612,2.5
1994,UZB,Uzbekistan,20846980,88066254000,0.094957836,-7.9682984,4404060,320106,Asia,4224,-0.4
1994,VAN,Vanuatu,160048,121811660,3.0520139,22.0339,35452,1475,Oceania,761,3.9
1994,VED,Venda,229064,91233987,1.0130712,65.1149,46591,5048,Africa,398,7.3
1994,VIR,Virgin Islands,17640,3584269,0.05289606,18.309858,3781,71,North America,203,0.4
1994,VNZ,Venezuela,19552440,1.99E+11,1.7311182,-3.093834,3584966,786112,South America,10182,0.8
1994,WSA,Western Sahara,24980,0,6.7666726,0,6133,0,Africa,0,6.8
1994,YEM,Yemen,12670284,11294078000,1.2557392,93.58453,2730583,140629,Asia,891,5.8
1994,YUG,Yugoslavia,7903824,56193120000,1.3760309,-5.9980845,1614644,190044,Europe,7110,0.6
1994,ZAM,Zambia,8440312,25431027000,3.9175777,12.198754,1790826,122865,Africa,3013,4.4
1994,ZIM,Zimbabwe,10769164,28304163000,0.6972561,-7.5214515,2306900,177612,Africa,2628,0.1
1994,ZUL,Zulu,6598712,31658075000,5.5798216,-5.491198,1325132,178085,Africa,4798,4.3
1995,AAB,Antigua And Barbuda,65380,181634210,2.1035151,-7.823613,14452,703,North America,2778,1.6
1995,ABK,Abkhazia,547848,1710856600,4.0727253,0,113413,11008,Asia,3123,3.7
1995,ABZ,Ambazonia,0,0,0,0,0,0,Africa,0,0
1995,AFG,Afghanistan,15251556,22599928000,4.957624,-12.212383,3331737,133381,Asia,1482,4.3
1995,AGI,Anguilla,8972,97000,0.10075567,100,1985,22,North America,11,1.2
1995,ALA,Aland,26968,19355339,0.8191685,51.649487,4883,970,Europe,718,9.2
1995,ALB,Albania,3292020,8050147000,1.7211205,-2.4765503,683392,76760,Europe,2445,1.3
1995,ALG,Algeria,27868672,1.14E+11,0.8792604,41.83687,5542954,626947,Africa,4089,5.1
1995,ANG,Angola,10247024,47677124000,3.7525814,-0.7607602,2076997,222672,Africa,4653,3.4
1995,ARG,Argentina,33466172,2.44E+11,3.021034,-4.2105536,6308436,1195211,South America,7292,1.9
1995,ARM,Armenia,3336848,12225001000,2.4791663,-4.8877354,651106,101724,Europe,3664,1.5
1995,AST,Australia,17039576,1.22E+11,1.2563342,-1.7066475,3153938,693289,Oceania,7171,0.8
1995,AUS,Austria,7769672,1.34E+11,0.3298296,-4.0866504,1494408,250939,Europe,17304,-0.3
1995,AZB,Azerbaijan,7898992,69830430000,0.93426526,-4.8711905,1606610,160741,Asia,8840,0.4
1995,BAH,Bahamas,238056,3083659400,0.17992629,-3.8767922,46130,7532,North America,12954,-0.4
1995,BAR,Barbados,265548,4238296000,0,-2.5017536,56627,4277,North America,15961,-0.2
1995,BEL,Belgium,11186276,1.06E+11,0.057263188,-3.2032638,2041451,496119,Europe,9448,-0.5
1995,BEN,Benin,4840472,9427138000,1.7703907,-3.1507227,1019436,86742,Africa,1948,1.4
1995,BEU,Bermuda,50312,124331320,0,-36.431225,10821,269,North America,2471,-0.9
1995,BHR,Bahrain,521060,10570334000,3.727841,-3.575056,97590,14769,Asia,20286,2.7
1995,BHU,Bhutan,644788,1243533400,4.992231,2.0885327,139657,7613,Asia,1929,4.9
1995,BIF,Biafra,23854080,1.34E+11,5.503452,-0.15087698,4961686,457989,Africa,5631,5
1995,BLO,Balochistan,0,0,0,0,0,0,Asia,0,0
1995,BLZ,Belize,189644,437003760,1.0144167,-3.146286,40023,3083,North America,2304,0.7
1995,BNG,Bangladesh,118897016,2.27E+11,3.4631622,-7.5883455,25733215,1790522,Asia,1910,2.8
1995,BOL,Bolivia,6880548,34745080000,3.5398836,-2.8888004,1371062,185648,Sout America,5050,2.7
1995,BOP,Bophuthatswana,0,0,0,0,0,0,Africa,0,0
1995,BOS,Bosnia,1831624,11823490000,67.70984,-2.6103866,347211,73016,Europe,6455,55.5
1995,BOT,Botswana,1317540,11445795400,7.399735,-6.1084485,271280,31923,Africa,8687,6
1995,BOU,Bougainville,0,0,0,0,0,0,Oceania,0,0
1995,BRN,Burundi,6128776,18367133000,0,-30.6603,1392721,23656,Africa,2997,-0.5
1995,BRU,Brunei,254928,2275549500,2.754893,-0.02747253,49766,7280,Asia,8926,2.4
1995,BRZ,Brazil,153765616,1.05E+12,1.5323015,-8.837517,33135385,2133880,South America,6845,0.9
1995,BUF,Burkina Faso,9385248,19286493000,1.0117894,-11.421535,2051415,90951,Africa,2055,0.5
1995,BUL,Bulgaria,9326852,47881085000,16.382084,-3.9079707,1703715,333677,Europe,5134,13.1
1995,BUR,Burma,44671400,1.50E+11,1.0000503,-7.9528646,9510921,640788,Asia,3351,0.4
1995,BYE,Belarus,10326400,78373865000,0.2946078,-4.2080827,1842789,339442,Europe,7590,-0.4
